,Airline,Source,Destination,Duration,Total stops,Price,Date,Year,Month,Day
4480,American Airlines,NYC,PAR,9h 30m ,1 stop ,445.07,2022-04-25,2022,4,25
4481,American Airlines,NYC,PAR,9h 40m ,1 stop ,445.07,2022-04-25,2022,4,25
4482,American Airlines,NYC,PAR,9h 40m ,1 stop ,445.07,2022-04-25,2022,4,25
4483,American Airlines,NYC,PAR,9h 45m ,1 stop ,445.07,2022-04-25,2022,4,25
4484,American Airlines,NYC,PAR,9h 50m ,1 stop ,445.07,2022-04-25,2022,4,25
4485,Delta,NYC,PAR,11h 05m ,1 stop ,428.27,2022-04-25,2022,4,25
4486,Lufthansa,NYC,PAR,10h 55m ,1 stop ,441.87,2022-04-25,2022,4,25
4487,American Airlines,NYC,PAR,10h 15m ,1 stop ,445.07,2022-04-25,2022,4,25
4488,American Airlines,NYC,PAR,10h 20m ,1 stop ,445.07,2022-04-25,2022,4,25
4489,American Airlines,NYC,PAR,11h 05m ,1 stop ,445.07,2022-04-25,2022,4,25
4490,KLM,NYC,PAR,10h 20m ,1 stop ,449.33,2022-04-25,2022,4,25
4491,Lufthansa,NYC,PAR,10h 30m ,1 stop ,460.53,2022-04-25,2022,4,25
4492,Aer Lingus,NYC,PAR,9h 35m ,1 stop ,728.0,2022-04-25,2022,4,25
4493,Austrian Airlines,NYC,PAR,14h 05m ,2 stops ,679.47,2022-04-25,2022,4,25
4494,Aer Lingus,NYC,PAR,10h 10m ,1 stop ,924.8,2022-04-25,2022,4,25
4495,American Airlines,NYC,PAR,9h 45m ,1 stop ,445.07,2022-04-25,2022,4,25
4496,American Airlines,NYC,PAR,9h 50m ,1 stop ,445.07,2022-04-25,2022,4,25
4497,American Airlines,NYC,PAR,10h 15m ,1 stop ,445.07,2022-04-25,2022,4,25
4498,American Airlines,NYC,PAR,10h 20m ,1 stop ,445.07,2022-04-25,2022,4,25
4499,Delta,NYC,PAR,11h 05m ,1 stop ,428.27,2022-04-25,2022,4,25
4500,Lufthansa,NYC,PAR,10h 55m ,1 stop ,441.87,2022-04-25,2022,4,25
4501,American Airlines,NYC,PAR,11h 05m ,1 stop ,445.07,2022-04-25,2022,4,25
4502,KLM,NYC,PAR,10h 20m ,1 stop ,449.33,2022-04-25,2022,4,25
4503,Lufthansa,NYC,PAR,10h 30m ,1 stop ,460.53,2022-04-25,2022,4,25
4504,Aer Lingus,NYC,PAR,9h 35m ,1 stop ,728.0,2022-04-25,2022,4,25
4505,Austrian Airlines,NYC,PAR,14h 05m ,2 stops ,679.47,2022-04-25,2022,4,25
4506,Aer Lingus,NYC,PAR,10h 10m ,1 stop ,924.8,2022-04-25,2022,4,25
4507,American Airlines,NYC,PAR,9h 45m ,1 stop ,445.07,2022-04-25,2022,4,25
4508,American Airlines,NYC,PAR,9h 50m ,1 stop ,445.07,2022-04-25,2022,4,25
4509,American Airlines,NYC,PAR,10h 15m ,1 stop ,445.07,2022-04-25,2022,4,25
4510,American Airlines,NYC,PAR,10h 20m ,1 stop ,445.07,2022-04-25,2022,4,25
4511,Delta,NYC,PAR,11h 05m ,1 stop ,428.27,2022-04-25,2022,4,25
4512,Lufthansa,NYC,PAR,10h 55m ,1 stop ,441.87,2022-04-25,2022,4,25
4513,American Airlines,NYC,PAR,11h 05m ,1 stop ,445.07,2022-04-25,2022,4,25
4514,KLM,NYC,PAR,10h 20m ,1 stop ,449.33,2022-04-25,2022,4,25
4515,Lufthansa,NYC,PAR,10h 30m ,1 stop ,460.53,2022-04-25,2022,4,25
4516,Aer Lingus,NYC,PAR,9h 35m ,1 stop ,728.0,2022-04-25,2022,4,25
4517,Austrian Airlines,NYC,PAR,14h 05m ,2 stops ,679.47,2022-04-25,2022,4,25
4518,Aer Lingus,NYC,PAR,10h 10m ,1 stop ,924.8,2022-04-25,2022,4,25
4519,Vueling,NYC,PAR,11h 50m ,1 stop ,322.4,2022-04-25,2022,4,25
4520,Vueling,NYC,PAR,15h 10m ,1 stop ,329.33,2022-04-25,2022,4,25
4521,SAS,NYC,PAR,10h 45m ,1 stop ,350.67,2022-04-25,2022,4,25
4522,TAP AIR PORTUGAL,NYC,PAR,10h 50m ,1 stop ,373.07,2022-04-25,2022,4,25
4523,TAP AIR PORTUGAL,NYC,PAR,11h 30m ,1 stop ,373.07,2022-04-25,2022,4,25
4524,TAP AIR PORTUGAL,NYC,PAR,11h 50m ,1 stop ,373.07,2022-04-25,2022,4,25
4525,TAP AIR PORTUGAL,NYC,PAR,14h 00m ,1 stop ,373.07,2022-04-25,2022,4,25
4526,TAP AIR PORTUGAL,NYC,PAR,14h 10m ,1 stop ,373.07,2022-04-25,2022,4,25
4527,"Finnair, Air France",NYC,PAR,12h 10m ,1 stop ,397.33,2022-04-25,2022,4,25
4528,"British Airways, Air France",NYC,PAR,11h 15m ,1 stop ,405.33,2022-04-25,2022,4,25
4529,"TAP AIR PORTUGAL, easyJet",NYC,PAR,10h 55m ,1 stop ,421.6,2022-04-25,2022,4,25
4530,Air France,NYC,PAR,11h 05m ,1 stop ,422.67,2022-04-25,2022,4,25
4531,Air Canada,NYC,PAR,9h 55m ,1 stop ,424.8,2022-04-25,2022,4,25
4532,Air Canada,NYC,PAR,10h 05m ,1 stop ,424.8,2022-04-25,2022,4,25
4533,Air Canada,NYC,PAR,11h 50m ,1 stop ,424.8,2022-04-25,2022,4,25
4534,Air Canada,NYC,PAR,12h 00m ,1 stop ,424.8,2022-04-25,2022,4,25
4535,Air Canada,NYC,PAR,13h 04m ,1 stop ,424.8,2022-04-25,2022,4,25
4536,United Airlines,NYC,PAR,10h 09m ,1 stop ,425.33,2022-04-25,2022,4,25
4537,United Airlines,NYC,PAR,10h 23m ,1 stop ,425.33,2022-04-25,2022,4,25
4538,American Airlines,NYC,PAR,11h 35m ,1 stop ,425.33,2022-04-25,2022,4,25
4539,United Airlines,NYC,PAR,11h 55m ,1 stop ,425.33,2022-04-25,2022,4,25
4540,American Airlines,NYC,PAR,12h 04m ,1 stop ,425.33,2022-04-25,2022,4,25
4541,United Airlines,NYC,PAR,12h 30m ,1 stop ,425.33,2022-04-25,2022,4,25
4542,Delta,NYC,PAR,10h 05m ,1 stop ,428.27,2022-04-25,2022,4,25
4543,Delta,NYC,PAR,10h 15m ,1 stop ,428.27,2022-04-25,2022,4,25
4544,Delta,NYC,PAR,10h 15m ,1 stop ,428.27,2022-04-25,2022,4,25
4545,Delta,NYC,PAR,10h 16m ,1 stop ,428.27,2022-04-25,2022,4,25
4546,Delta,NYC,PAR,11h 15m ,1 stop ,428.27,2022-04-25,2022,4,25
4547,Delta,NYC,PAR,11h 16m ,1 stop ,428.27,2022-04-25,2022,4,25
